ensembl_gene_id	external_gene_name	mouse_PC1
ENSMUSG00000003444	Med29	-1.5400285232776
ENSMUSG00000003452	Bicd1	-3.73469041751337
ENSMUSG00000003458	Ncstn	4.24181862380734
ENSMUSG00000003464	Pex19	3.05285138666245
ENSMUSG00000003469	Phyhip	-2.20239859817284
ENSMUSG00000003476	Crhr2	-2.12161851623575
ENSMUSG00000003484	Cyp4f18	7.39931085332165
ENSMUSG00000003500	Impdh1	3.53222486010041
ENSMUSG00000003518	Dusp3	-1.15725637580032
ENSMUSG00000003526	Prodh	1.45221885100521
ENSMUSG00000003527	Ess2	-4.06946302820468
ENSMUSG00000003528	Slc25a1	6.16153731208416
ENSMUSG00000003531	Dgcr6	5.62592449858975
ENSMUSG00000003534	Ddr1	-0.445355024384924
ENSMUSG00000003541	Ier3	-10.510544388237
ENSMUSG00000003545	Fosb	-6.01526841997658
ENSMUSG00000003546	Klc4	3.33835258632145
ENSMUSG00000003549	Ercc1	2.22113611330825
ENSMUSG00000003559	As3mt	2.13650949161167
ENSMUSG00000003573	Homer3	1.62712612450278
ENSMUSG00000003575	Crtc1	-0.581373944236827
ENSMUSG00000003581	Rnf215	0.817349131512484
ENSMUSG00000003585	Sec14l2	3.2664027109341
ENSMUSG00000003604	Aven	2.75833438743825
ENSMUSG00000003617	Cp	5.62841892928423
ENSMUSG00000003623	Crot	1.47824162905417
ENSMUSG00000003644	Rps6ka1	3.01761651978649
ENSMUSG00000003657	Calb2	3.96273652789071
ENSMUSG00000003660	Snrnp200	4.77755655867979
ENSMUSG00000003662	Ciao1	0.218057690385498
ENSMUSG00000003665	Has1	-8.92781549150748
ENSMUSG00000003680	Taf6l	1.13046833590275
ENSMUSG00000003721	Insig2	1.30422167689491
ENSMUSG00000003731	Kpna6	0.496439214660019
ENSMUSG00000003746	Man1a	1.56997757987132
ENSMUSG00000003752	Itpkc	-5.92374774036049
ENSMUSG00000003762	Coq8b	6.05591834655997
ENSMUSG00000003778	Brd8	-3.82654167308089
ENSMUSG00000003779	Kif20a	1.58464183308052
ENSMUSG00000003808	Farsa	1.78490006675154
ENSMUSG00000003809	Gcdh	3.98058324489282
ENSMUSG00000003810	Mast2	0.54764404415813
ENSMUSG00000003812	Dnase2a	0.991141235148107
ENSMUSG00000003813	Rad23a	3.73588588112116
ENSMUSG00000003814	Calr	7.79347684235671
ENSMUSG00000003824	Syce2	4.31257107304036
ENSMUSG00000003847	Nfat5	-1.3457096258969
ENSMUSG00000003848	Nob1	-3.28112811204199
ENSMUSG00000003849	Nqo1	4.54026870347096
ENSMUSG00000003863	Ppfia3	0.281834744691197
ENSMUSG00000003865	Gys1	3.09164817577981
ENSMUSG00000003868	Ruvbl2	2.57936444040615
ENSMUSG00000003872	Lin7b	1.31956483719625
ENSMUSG00000003873	Bax	2.91298814437308
ENSMUSG00000003923	Tfam	-2.77448497040086
ENSMUSG00000003929	Zfp81	-6.76456345131467
ENSMUSG00000003934	Efnb3	-1.55912081489048
ENSMUSG00000003948	Mmd	2.21292823030081
ENSMUSG00000003949	Hlf	0.741807236977085
ENSMUSG00000003955	Fam162a	5.05777027666235
ENSMUSG00000003970	Rpl8	5.91442952897381
ENSMUSG00000003992	Ssbp2	-0.0702500254548243
ENSMUSG00000004018	Fancl	1.31159063919649
ENSMUSG00000004032	Gstm5	8.05426087776774
ENSMUSG00000004035	Gstm7	5.27469709715574
ENSMUSG00000004038	Gstm3	0.123120548885683
ENSMUSG00000004040	Stat3	-0.130384244160718
ENSMUSG00000004043	Stat5a	0.936482573855302
ENSMUSG00000004044	Cavin1	4.08508728264481
ENSMUSG00000004054	Map3k11	-6.36276529921902
ENSMUSG00000004056	Akt2	1.74082891671302
ENSMUSG00000004069	Dnaja3	0.269274853457757
ENSMUSG00000004070	Hmox2	-1.04259734612378
ENSMUSG00000004071	Cdip1	-1.52474570487972
ENSMUSG00000004085	Map3k20	-2.39970746321978
ENSMUSG00000004096	Cwc15	2.8587596494883
ENSMUSG00000004098	Col5a3	2.08555525295408
ENSMUSG00000004099	Dnmt1	1.72448662075971
ENSMUSG00000004100	Ppan	-7.05225308733322
ENSMUSG00000004105	Angptl2	1.50086715780044
ENSMUSG00000004113	Cacna1b	3.6613799811721
ENSMUSG00000004127	Trmt10a	-1.04542320935674
ENSMUSG00000004151	Etv1	-1.51878568976252
ENSMUSG00000004187	Kifc2	4.35667467830721
ENSMUSG00000004207	Psap	7.75608718591061
ENSMUSG00000004221	Ikbkg	0.0874942708582251
ENSMUSG00000004231	Pax2	2.74782007974869
ENSMUSG00000004233	Wars2	-0.918943924133579
ENSMUSG00000004263	Atn1	0.7131323727037
ENSMUSG00000004264	Phb2	2.9708239410932
ENSMUSG00000004266	Ptpn6	2.24683046599463
ENSMUSG00000004267	Eno2	0.399862127759038
ENSMUSG00000004268	Emg1	1.2315514234242
ENSMUSG00000004270	Lpcat3	6.25052807660215
ENSMUSG00000004285	Atp6v1f	4.4216777090317
ENSMUSG00000004317	Clcn5	-0.845480591099044
ENSMUSG00000004319	Clcn3	-2.35482094152301
ENSMUSG00000004341	Gpx6	3.35518173715854
ENSMUSG00000004347	Pde1c	1.09549393192676
ENSMUSG00000004356	Utp20	0.65708105526194
ENSMUSG00000004359	Spic	-6.46039928033054
ENSMUSG00000004360	9330159F19Rik	-2.41892975408281
ENSMUSG00000004364	Cul3	-1.69870606811192
ENSMUSG00000004366	Sst	3.95525073791041
ENSMUSG00000004371	Il11	-2.27112936911844
ENSMUSG00000004383	Large1	-2.58427267276188
ENSMUSG00000004393	Ddx56	-0.792250765232247
ENSMUSG00000004394	Tmed4	2.80060908075813
ENSMUSG00000004446	Bid	-3.09663897118236
ENSMUSG00000004451	Ralb	1.14394357809796
ENSMUSG00000004455	Ppp1cc	-1.90620421537943
ENSMUSG00000004460	Dnajb11	4.38941259637187
ENSMUSG00000004462	Tbccd1	-3.40241033845928
ENSMUSG00000004473	Clec11a	2.75689826774219
ENSMUSG00000004500	Zfp324	-5.57118184920261
ENSMUSG00000004508	Gab2	-3.40456792319997
ENSMUSG00000004530	Coro1c	1.32796796048368
ENSMUSG00000004535	Tax1bp1	1.47342512410118
ENSMUSG00000004552	Ctse	1.81379554301613
ENSMUSG00000004558	Ndrg2	3.57795332727121
ENSMUSG00000004561	Mettl17	-2.63263211384664
ENSMUSG00000004562	Arhgef40	-0.188969564955465
ENSMUSG00000004565	Pnpla6	2.52353299596154
ENSMUSG00000004567	Mcoln1	4.82642365579878
ENSMUSG00000004568	Arhgef18	-3.52253177886805
ENSMUSG00000004591	Pkn2	-1.70505185747777
ENSMUSG00000004609	Cd33	1.3353349642417
ENSMUSG00000004610	Etfb	6.33691589881245
ENSMUSG00000004612	Nkg7	6.45193490912045
ENSMUSG00000004626	Stxbp2	5.67649113570423
ENSMUSG00000004630	Pcp2	2.24006959850253
ENSMUSG00000004631	Sgce	-1.05223153295991
ENSMUSG00000004633	Chn2	1.19442028567896
ENSMUSG00000004637	Wwox	5.1859518109797
ENSMUSG00000004642	Slbp	-3.8556805604399
ENSMUSG00000004651	Tyr	-4.44673260844536
ENSMUSG00000004655	Aqp1	4.86522781443716
ENSMUSG00000004661	Arid3b	-3.66464921565593
ENSMUSG00000004665	Cnn2	3.79790152194798
ENSMUSG00000004667	Polr2e	2.6940374632739
ENSMUSG00000004677	Myo9b	-0.911660427209228
ENSMUSG00000004698	Hdac9	-0.188930541113968
ENSMUSG00000004707	Ly9	4.40210058770128
ENSMUSG00000004748	Mtfp1	1.40473188821021
ENSMUSG00000004768	Rab23	-5.29501220049353
ENSMUSG00000004771	Rab11a	3.25251053170346
ENSMUSG00000004788	Eif2b2	-1.3892669863564
ENSMUSG00000004789	Dlst	1.52140217474118
ENSMUSG00000004791	Pgf	-6.31526967394538
ENSMUSG00000004798	Ulk2	1.15616444295955
ENSMUSG00000004815	Dgkq	-2.16859905379215
ENSMUSG00000004837	Grap	6.13211471870853
ENSMUSG00000004843	Chmp2b	1.14379134759331
ENSMUSG00000004846	Plod3	4.05371252703862
ENSMUSG00000004849	Ap1s1	5.94238316269902
ENSMUSG00000004864	Mapk13	6.09649322690927
ENSMUSG00000004865	Srpk1	-0.858775664944287
ENSMUSG00000004872	Pax3	-1.07895868376747
ENSMUSG00000004880	Lbr	1.38717918047339
ENSMUSG00000004885	Crabp2	1.12148440202161
ENSMUSG00000004891	Nes	2.22741521006106
ENSMUSG00000004892	Bcan	-1.25073770919951
ENSMUSG00000004894	Hapln2	-1.11659651616418
ENSMUSG00000004895	Prcc	-2.1071701147948
ENSMUSG00000004896	Rrnad1	-3.42760990113836
ENSMUSG00000004897	Hdgf	5.0148666473637
ENSMUSG00000004902	Slc25a18	1.44478394737591
ENSMUSG00000004929	Thop1	4.06100916980243
ENSMUSG00000004931	Apba3	3.32099832055735
ENSMUSG00000004933	Matk	2.74176094368278
ENSMUSG00000004934	Pias4	-4.40688386034343
ENSMUSG00000004936	Map2k1	0.18513485050911
ENSMUSG00000004937	Sgta	2.6533708505811
ENSMUSG00000004945	Tmem242	5.01305090994452
ENSMUSG00000004947	Dtx2	-3.71673122956633
ENSMUSG00000004948	Zp3	3.07299933676492
ENSMUSG00000004951	Hspb1	6.123014822397
ENSMUSG00000004952	Rasa4	-0.320075628605187
ENSMUSG00000004961	Syt5	2.15967601850525
ENSMUSG00000004980	Hnrnpa2b1	4.19443007151803
ENSMUSG00000004994	Ccdc130	-4.90272839284112
ENSMUSG00000004996	Mri1	-0.147057105389878
ENSMUSG00000005034	Prkacb	1.05045550722768
ENSMUSG00000005043	Sgsh	2.00639755100902
ENSMUSG00000005045	Chd5	3.52644086306178
ENSMUSG00000005054	Cstb	5.64872468725078
ENSMUSG00000005057	Sh2b2	-4.58966614462334
ENSMUSG00000005069	Pex5	-0.404425101936848
ENSMUSG00000005078	Jkamp	0.676181425346772
ENSMUSG00000005087	Cd44	-0.909161813517778
ENSMUSG00000005102	Eif2ak4	-0.587764028324639
ENSMUSG00000005103	Wdr1	2.39393490712714
ENSMUSG00000005107	Slc2a9	1.45659445531901
ENSMUSG00000005124	Ccn4	-3.95149801045442
ENSMUSG00000005125	Ndrg1	-0.646181585874394
ENSMUSG00000005131	4930550C14Rik	0.115687761811354
ENSMUSG00000005142	Man2b1	5.01495494784067
ENSMUSG00000005148	Klf5	-7.57610166479774
ENSMUSG00000005150	Wdr83	4.85790620828004
ENSMUSG00000005161	Prdx2	6.7630379344356
ENSMUSG00000005198	Polr2a	0.0943083617919704
ENSMUSG00000005204	Senp3	-0.0570529514566083
ENSMUSG00000005225	Plekha8	0.553596576372195
ENSMUSG00000005233	Spc25	-1.65043249724561
ENSMUSG00000005251	Ripk4	-8.09162496806012
ENSMUSG00000005262	Ufd1	0.880849783764943
ENSMUSG00000005267	Zfp287	-4.66748768538734
ENSMUSG00000005268	Prlr	-0.262443241674092
ENSMUSG00000005299	Letm1	2.72989704034625
ENSMUSG00000005312	Ubqln1	1.95093125151212
ENSMUSG00000005320	Fgfr4	2.67595659458821
ENSMUSG00000005354	Txn2	5.56416544533715
ENSMUSG00000005357	Slc1a6	1.60345033772344
ENSMUSG00000005360	Slc1a3	2.44550059406556
ENSMUSG00000005362	Crbn	-1.44782029834081
ENSMUSG00000005370	Msh6	-3.46493491299896
ENSMUSG00000005371	Fbxo11	-3.79152638247785
ENSMUSG00000005373	Mlxipl	0.698591278938959
ENSMUSG00000005374	Tbl2	-2.92352366348126
ENSMUSG00000005378	Bud23	2.76107487414343
ENSMUSG00000005397	Nid1	5.12916478975828
ENSMUSG00000005410	Mcm5	1.50897297005201
ENSMUSG00000005413	Hmox1	-4.64740967052495
ENSMUSG00000005417	Mprip	7.07738743144773
ENSMUSG00000005442	Cic	-1.15723126015453
ENSMUSG00000005447	Pafah1b3	3.73993450342
ENSMUSG00000005465	Il27ra	3.65464852640356
ENSMUSG00000005469	Prkaca	4.29971773220537
ENSMUSG00000005470	Asf1b	-1.42817076492465
ENSMUSG00000005481	Ddx39a	3.62274426537858
ENSMUSG00000005483	Dnajb1	-6.27145738881126
ENSMUSG00000005501	Usp40	-0.21595188051029
ENSMUSG00000005503	Evx1	-2.15963545234723
ENSMUSG00000005505	Kbtbd4	-5.92532790340662
ENSMUSG00000005506	Celf1	-0.312482438762562
ENSMUSG00000005510	Ndufs3	3.53355492240862
ENSMUSG00000005514	Por	-0.4858019270223
ENSMUSG00000005533	Igf1r	-1.18776435552856
ENSMUSG00000005534	Insr	-1.48848978543448
ENSMUSG00000005547	Cyp2a5	6.60590610655057
ENSMUSG00000005553	Atp4a	2.67482022836509
ENSMUSG00000005566	Trim28	2.37887038776905
ENSMUSG00000005575	Ube2m	3.43933626112558
ENSMUSG00000005580	Adcy9	-2.15227249464152
ENSMUSG00000005583	Mef2c	-2.40378768854324
ENSMUSG00000005609	Ctr9	-0.0421560060111042
ENSMUSG00000005610	Eif4g2	4.36678262007862
ENSMUSG00000005615	Pcyt1a	-0.165305153014967
ENSMUSG00000005621	Zfp592	-5.80733149973912
ENSMUSG00000005625	Psmd4	2.91577953012409
ENSMUSG00000005628	Tmod4	1.81859601424422
ENSMUSG00000005656	Snx6	2.61408441577569
ENSMUSG00000005667	Mthfd2	1.01406833859471
ENSMUSG00000005672	Kit	-1.60917548770612
ENSMUSG00000005674	Tomm40l	5.5868037672482
ENSMUSG00000005677	Nr1i3	2.70312285265485
ENSMUSG00000005681	Apoa2	5.48049361566807
ENSMUSG00000005682	Pan2	1.28221000456481
ENSMUSG00000005683	Cs	4.4168819579437
ENSMUSG00000005686	Ampd3	-1.76295202164611
ENSMUSG00000005687	Bcas2	2.76967770821054
ENSMUSG00000005698	Ctcf	-3.96756577967623
ENSMUSG00000005699	Pard6a	-2.2121901474062
ENSMUSG00000005705	Agrp	1.98625931673932
ENSMUSG00000005716	Pvalb	2.19063946512587
ENSMUSG00000005718	Tfap4	-5.59976982627498
ENSMUSG00000005732	Ranbp1	4.1544280608847
ENSMUSG00000005774	Rfx5	-2.45391644707826
ENSMUSG00000005779	Psmb4	4.26557024172956
ENSMUSG00000005802	Slc30a4	-0.60883622153703
ENSMUSG00000005803	Sqor	3.66187421879659
ENSMUSG00000005804	Bloc1s6	0.834068048264813
ENSMUSG00000005813	Metap1	-1.87361196001392
ENSMUSG00000005823	Gpr108	4.62983478849696
ENSMUSG00000005836	Gata6	-7.95882326174524
ENSMUSG00000005846	Rsl1d1	-1.64342952066448
ENSMUSG00000005871	Apc	-1.49797731292691
ENSMUSG00000005873	Reep5	6.00550811397395
ENSMUSG00000005881	Ergic3	5.84827690383406
ENSMUSG00000005882	Uqcc1	-0.681784315786133
ENSMUSG00000005883	Spo11	4.6004892350576
ENSMUSG00000005886	Ncoa2	-2.74072553567033
ENSMUSG00000005892	Trh	2.79853874981416
ENSMUSG00000005893	Nr2c2	-5.49589972386365
ENSMUSG00000005897	Nr2c1	-3.52704935547616
ENSMUSG00000005899	Smpd4	1.2333731064728
ENSMUSG00000005907	Pex1	0.305123437782799
ENSMUSG00000005917	Otx1	-3.09560106479076
ENSMUSG00000005936	Kctd20	-1.23627513135779
ENSMUSG00000005947	Itgae	0.12299612224446
ENSMUSG00000005949	Ctns	-0.78595223207088
ENSMUSG00000005950	P2rx5	5.39988539675756
ENSMUSG00000005951	Shpk	3.07585560247961
ENSMUSG00000005958	Ephb3	-7.15723261122965
ENSMUSG00000005968	Tuft1	-4.50079248862489
ENSMUSG00000005973	Rcn1	5.47454207607885
ENSMUSG00000005981	Trap1	6.66658699688146
ENSMUSG00000005982	Naa60	0.313253223882762
ENSMUSG00000005983	1700037C18Rik	1.68559936474139
ENSMUSG00000005986	Ankrd13d	1.91306135085276
ENSMUSG00000006005	Tpr	2.25627947703915
ENSMUSG00000006010	Odr4	0.286597251571475
ENSMUSG00000006014	Prg4	0.342460705984652
ENSMUSG00000006019	Dhx34	1.12684908217335
ENSMUSG00000006021	Kptn	4.13405161552806
ENSMUSG00000006024	Napa	3.270287069921
ENSMUSG00000006050	Sra1	0.95465326397861
ENSMUSG00000006056	Calcoco2	5.91791297806222
ENSMUSG00000006057	Atp5g1	6.08265916060587
ENSMUSG00000006058	Snf8	5.41729130098634
ENSMUSG00000006095	Tbcb	3.93085902986553
ENSMUSG00000006127	Inpp5k	4.75509409194747
ENSMUSG00000006134	Crkl	-7.19195575957454
ENSMUSG00000006169	Clint1	0.51424550432584
ENSMUSG00000006179	Prss16	5.09225603845351
ENSMUSG00000006191	Cdkal1	-1.87008823399524
ENSMUSG00000006200	Rhox6	3.08993223223355
ENSMUSG00000006205	Htra1	0.336963891282759
ENSMUSG00000006215	Zbtb17	-3.54891081358443
ENSMUSG00000006216	Clcnkb	-3.27642212178879
ENSMUSG00000006219	Fblim1	1.84556614364246
ENSMUSG00000006221	Hspb7	1.20958596459007
ENSMUSG00000006235	Epor	-0.585266467621185
ENSMUSG00000006262	Mob1b	0.257144634681879
ENSMUSG00000006270	Vax1	-4.32055821082696
ENSMUSG00000006273	Atp6v1b2	-0.00848182153022416
ENSMUSG00000006276	Eps15l1	-0.862881879908287
ENSMUSG00000006281	Tep1	3.76371831064849
ENSMUSG00000006288	Ttc5	1.01482280044289
ENSMUSG00000006289	Osgep	5.79348196629212
ENSMUSG00000006299	Aamp	3.33806823344355
ENSMUSG00000006301	Tmbim1	2.32142848533764
ENSMUSG00000006304	Arpc2	2.61866015856828
ENSMUSG00000006307	Kmt2b	-3.74438442850416
ENSMUSG00000006310	Zbtb32	1.38978878022081
ENSMUSG00000006311	Etv2	-3.4879989834641
ENSMUSG00000006313	Upk1a	2.01475812615209
ENSMUSG00000006315	Tmem147	6.20622964297661
ENSMUSG00000006333	Rps9	6.10586673383521
ENSMUSG00000006335	Tfpt	-1.49211375675455
ENSMUSG00000006342	Susd2	5.14921950454766
ENSMUSG00000006345	Ggt1	2.24627612810284
ENSMUSG00000006356	Crip2	1.05045865392084
ENSMUSG00000006360	Crip1	9.05213282077709
ENSMUSG00000006362	Cbfa2t3	-0.0882772317595562
ENSMUSG00000006369	Fbln1	5.76793329933219
ENSMUSG00000006373	Pgrmc1	3.62057126375086
ENSMUSG00000006378	Gcat	7.41312942870176
ENSMUSG00000006386	Tek	-1.73559679531359
ENSMUSG00000006390	Elovl1	0.459310868630014
ENSMUSG00000006392	Med8	-1.1004121583799
ENSMUSG00000006395	Hyi	4.33150794634717
ENSMUSG00000006398	Cdc20	-0.258437550674969
ENSMUSG00000006403	Adamts4	-2.91449493001068
ENSMUSG00000006412	Pfdn2	0.99443653871086
ENSMUSG00000006418	Rnf114	-1.74971740772741
ENSMUSG00000006423	C330007P06Rik	2.68261869474072
ENSMUSG00000006435	Neurl1a	-0.348616672959236
ENSMUSG00000006442	Srm	0.287166594407991
ENSMUSG00000006445	Epha2	-7.9438726016699
ENSMUSG00000006456	Rbm14	-0.0746300849982078
ENSMUSG00000006457	Actn3	3.02852148649087
ENSMUSG00000006463	Zdhhc24	-0.65196395776308
ENSMUSG00000006464	Bbs1	0.219882778940653
ENSMUSG00000006469	Slc34a3	1.39454375126269
ENSMUSG00000006471	Ndor1	0.906265676423622
ENSMUSG00000006476	Nsmf	2.85373133634286
ENSMUSG00000006494	Pdk1	3.38485905530289
ENSMUSG00000006498	Ptbp1	2.10527323448391
ENSMUSG00000006517	Mvd	0.905289392239715
ENSMUSG00000006519	Cyba	7.01712259774911
ENSMUSG00000006522	Itih3	1.30022199308784
ENSMUSG00000006526	Stimate	-0.938409875546354
ENSMUSG00000006527	Sfmbt1	-2.0131327431396
ENSMUSG00000006529	Itih1	-1.46033115729713
ENSMUSG00000006538	Ihh	1.18777241013136
ENSMUSG00000006542	Prkag3	2.92011385917575
ENSMUSG00000006567	Atp7b	-6.78624247576257
ENSMUSG00000006574	Slc4a1	5.41465260726334
ENSMUSG00000006575	Rundc3a	6.95191558257369
ENSMUSG00000006576	Slc4a3	3.48139579678571
ENSMUSG00000006585	Cdt1	-7.46321648212708
ENSMUSG00000006586	Runx1t1	-2.99051806285967
ENSMUSG00000006587	Snai3	-1.02534107165992
ENSMUSG00000006589	Aprt	3.84482010145679
ENSMUSG00000006599	Gtf2h1	-0.590821954482458
ENSMUSG00000006611	Hfe	3.18209893928873
ENSMUSG00000006638	Abhd1	-0.308829562270391
ENSMUSG00000006641	Slc5a6	-0.248636104760117
ENSMUSG00000006642	Tcf23	-0.254060875279564
ENSMUSG00000006649	Nphs1	5.5399052956052
ENSMUSG00000006651	Aplp1	4.44373108244541
ENSMUSG00000006673	Qrich1	-3.49138755888394
ENSMUSG00000006675	P4htm	-0.0995474458310755
ENSMUSG00000006676	Usp19	-0.0693213653217264
ENSMUSG00000006678	Pola1	3.17128497008476
ENSMUSG00000006699	Cdc42	3.16864922293679
ENSMUSG00000006705	Pknox1	-2.70908377624738
ENSMUSG00000006715	Gmnn	-0.592723820833898
ENSMUSG00000006717	Acot13	5.81046849821026
ENSMUSG00000006720	Zfp184	-6.59748502072421
ENSMUSG00000006724	Cyp27b1	0.43763862270593
ENSMUSG00000006728	Cdk4	4.63346619116981
ENSMUSG00000006731	B4galnt1	1.91703533836412
ENSMUSG00000006732	Mettl1	-0.230226294239083
ENSMUSG00000006736	Tspan31	3.58126949454425
ENSMUSG00000006740	Kif5b	0.236504257478897
ENSMUSG00000006763	Saal1	2.95127248797459
ENSMUSG00000006764	Tph2	3.95360691975852
ENSMUSG00000006777	Krt23	0.891971424841002
ENSMUSG00000006782	Cnp	2.58586312975118
ENSMUSG00000006800	Sulf2	4.81962011176222
ENSMUSG00000006818	Sod2	4.01762054316269
ENSMUSG00000006850	Tmco6	2.00040604797412
ENSMUSG00000006906	Stambp	-0.535085903944711
ENSMUSG00000006920	Ezh1	-1.97988994728484
ENSMUSG00000006930	Hap1	2.0381566129547
ENSMUSG00000006931	P3h4	6.5754171198092
ENSMUSG00000006932	Ctnnb1	2.78283028980452
ENSMUSG00000006941	Eif1b	-2.1177381251511
ENSMUSG00000006948	Klk4	5.35915300353277
ENSMUSG00000006958	Chrd	6.16358750489762
ENSMUSG00000006998	Psmd2	6.21733883738888
ENSMUSG00000007021	Syngr3	0.454001631390728
ENSMUSG00000007029	Vars	4.31480583604684
ENSMUSG00000007033	Hspa1l	-0.218838389490119
ENSMUSG00000007034	Slc44a4	-7.08382767566447
ENSMUSG00000007035	Msh5	6.58798693318274
ENSMUSG00000007036	Abhd16a	1.4173862468829
ENSMUSG00000007038	Neu1	1.28899950041978
ENSMUSG00000007039	Ddah2	-0.448867361699349
ENSMUSG00000007041	Clic1	2.90242931093631
ENSMUSG00000007050	Lsm2	0.62180567274771
ENSMUSG00000007080	Pole	0.978726743077072
ENSMUSG00000007097	Atp1a2	0.94961952487738
ENSMUSG00000007107	Atp1a4	4.48416642222888
ENSMUSG00000007122	Casq1	3.6908355928342
ENSMUSG00000007207	Stx1a	1.05960379116642
ENSMUSG00000007209	Ceacam9	1.05568350749731
ENSMUSG00000007216	Zfp775	-1.7013742030926
ENSMUSG00000007279	Scube2	3.46927634996846
ENSMUSG00000007338	Mrpl49	0.994625494694278
ENSMUSG00000007379	Dennd2c	-2.87165372266965
ENSMUSG00000007411	Mark3	-1.74526614330118
ENSMUSG00000007415	Gatad1	2.96945411362544
ENSMUSG00000007458	M6pr	1.33438048955659
ENSMUSG00000007476	Lrrc8a	-6.55011990108639
ENSMUSG00000007564	Ppp2r1a	4.12505675921855
ENSMUSG00000007570	Fance	-2.9681607281629
ENSMUSG00000007589	Tinf2	0.164625448599145
ENSMUSG00000007591	Tssk4	0.694763268026493
ENSMUSG00000007594	Hapln4	3.6171022700678
ENSMUSG00000007603	Dus3l	0.176131384321476
ENSMUSG00000007610	Gtpbp3	-1.25779887358762
ENSMUSG00000007613	Tgfbr1	-3.92159136931268
ENSMUSG00000007617	Homer1	-0.988047926129889
ENSMUSG00000007646	Rad51c	0.681670810992785
ENSMUSG00000007655	Cav1	3.00914948346837
ENSMUSG00000007656	Arpp19	3.37507162251058
ENSMUSG00000007659	Bcl2l1	-4.98784255200306
ENSMUSG00000007670	Khsrp	1.85781726752353
ENSMUSG00000007682	Dio2	-3.10560887249497
ENSMUSG00000007721	Ccdc124	5.24109781899193
ENSMUSG00000007739	Cct4	1.55426468023379
ENSMUSG00000007777	0610009B22Rik	-3.53163521151012
ENSMUSG00000007783	Cpt1c	3.89799005574172
ENSMUSG00000007805	Twist2	-3.76614154973764
ENSMUSG00000007812	Zfp655	-7.05786107168401
ENSMUSG00000007815	Rhoa	4.20329845081261
ENSMUSG00000007817	Zmiz1	-3.76960545230451
ENSMUSG00000007827	Ankrd26	-1.61182564593369
ENSMUSG00000007833	Aldh16a1	4.52993575167566
ENSMUSG00000007836	Hnrnpa0	1.9534404324193
ENSMUSG00000007837	Prrg2	4.3294823432311
ENSMUSG00000007850	Hnrnph1	1.99468911981643
ENSMUSG00000007867	Ift43	5.82977422499271
ENSMUSG00000007872	Id3	-10.0955542583976
ENSMUSG00000007877	Tcap	0.927077689998264
ENSMUSG00000007880	Arid1a	-4.43036793705735
ENSMUSG00000007888	Crlf1	0.418316648467403
ENSMUSG00000007891	Ctsd	8.28532218480842
ENSMUSG00000007892	Rplp1	8.62153287919467
ENSMUSG00000007908	Hmgcll1	-2.37008308552489
ENSMUSG00000007944	Ttc9b	-2.87045527171059
ENSMUSG00000007946	Phox2a	-1.80939976401048
ENSMUSG00000007950	Abhd8	4.93491890247817
ENSMUSG00000007987	Ift22	4.16025373488471
ENSMUSG00000007989	Fzd3	-2.3408963910957
ENSMUSG00000008028	1700008O03Rik	3.17317821680548
ENSMUSG00000008035	Mid1ip1	-6.26676518971079
ENSMUSG00000008036	Ap2s1	5.98251893502047
ENSMUSG00000008090	Fgfrl1	-0.965745655864046
ENSMUSG00000008136	Fhl2	-6.17048936362729
ENSMUSG00000008140	Emc10	5.54033879662172
ENSMUSG00000008153	Clstn3	-0.868977556314858
ENSMUSG00000008167	Fbxw9	4.13473737330829
ENSMUSG00000008193	Spib	0.721956894726341
ENSMUSG00000008200	Fnbp4	-3.68367831630794
ENSMUSG00000008206	Cers4	0.756148149405186
ENSMUSG00000008226	Scrn3	1.97415868663825
ENSMUSG00000008301	Phax	-5.22922670353944
ENSMUSG00000008305	Tle1	-4.12605194832283
ENSMUSG00000008307	1700109H08Rik	0.94199396019991
ENSMUSG00000008318	Relt	-5.69777862270404
ENSMUSG00000008333	Snrpb2	1.92380251312898
ENSMUSG00000008348	Ubc	-7.35163108378011
ENSMUSG00000008373	Prpf31	2.22171090782205
ENSMUSG00000008384	Sertad1	-10.4112111266025
ENSMUSG00000008393	Carhsp1	1.29177815515008
ENSMUSG00000008398	Elk3	-2.04311027151045
ENSMUSG00000008429	Herpud2	-2.28391251046587
ENSMUSG00000008435	Rdh13	-4.4886446596085
ENSMUSG00000008438	Adam21	3.11502443290268
ENSMUSG00000008450	Nutf2	2.52238729362234
ENSMUSG00000008461	Fut1	0.118866636581938
ENSMUSG00000008475	Arpc5	1.48106718743674
ENSMUSG00000008489	Elavl2	-1.32286197918242
ENSMUSG00000008496	Pou2f2	1.06571688854938
ENSMUSG00000008540	Mgst1	6.05059626189165
ENSMUSG00000008575	Nfib	-0.816807156533372
ENSMUSG00000008601	Rab25	1.50533663789518
ENSMUSG00000008604	Ubqln4	0.0248124148840546
ENSMUSG00000008668	Rps18	2.80293325530478
ENSMUSG00000008682	Rpl10	2.78073259089701
ENSMUSG00000008683	Rps15a	3.15554693361018
ENSMUSG00000008690	Ncaph2	4.13292454836322
